,Emissions.Sector.Power Industry,Emissions.Sector.Buildings,Emissions.Sector.Transport,Country,Development Status,status,after
69,0.08461538461538462,0.23461538461538461,0.06230769230769229,Greenland,0,0,0
70,0.06230769230769232,0.01769230769230769,0.0423076923076923,Grenada,0,0,0
71,2.8830769230769233,0.723846153846154,5.013076923076923,Guatemala,0,0,0
72,0.24692307692307688,0.18153846153846154,0.5592307692307693,Guinea,0,0,0
73,0.07461538461538461,0.05230769230769232,0.1630769230769231,Guinea-Bissau,0,0,0
74,0.3823076923076923,0.11692307692307696,0.2653846153846154,Guyana,0,0,0
75,0.2530769230769231,0.22923076923076927,1.0507692307692307,Haiti,0,0,0
76,2.0238461538461534,0.5107692307692306,2.6469230769230765,Honduras,0,0,0
77,28.204615384615384,1.8869230769230765,7.023076923076924,Hong Kong,0,0,0
78,18.776923076923076,14.687692307692306,11.191538461538462,Hungary,1,1,1
79,0.008461538461538461,0.6676923076923077,0.7715384615384616,Iceland,1,1,0
80,635.8592307692307,140.1169230769231,140.65076923076924,India,0,0,0
81,101.38538461538461,38.16076923076923,80.43615384615386,Indonesia,0,0,1
82,106.87846153846155,125.0292307692308,104.1623076923077,Iran,0,0,1
83,32.81923076923077,10.496923076923075,27.171538461538468,Iraq,0,0,0
84,14.333076923076923,10.066923076923077,11.845384615384619,Ireland,1,1,1
85,39.80076923076923,4.431538461538462,14.739230769230769,"Israel and Palestine, State of",0,0,0
86,145.5592307692308,81.02538461538462,117.23230769230771,Italy,1,1,1
87,4.075384615384615,0.51,1.9799999999999995,Jamaica,0,0,0
88,503.25769230769225,139.48692307692306,229.93846153846155,Japan,1,1,0
89,7.288461538461538,2.705384615384615,4.708461538461538,Jordan,0,0,0
90,79.51307692307692,15.979230769230771,11.09153846153846,Kazakhstan,0,0,0
91,1.7138461538461536,1.0623076923076924,3.4330769230769227,Kenya,0,0,0
92,0.013846153846153843,0.0015384615384615385,0.019230769230769232,Kiribati,0,0,0
93,10.111538461538462,12.129230769230768,1.3792307692307693,North Korea,0,0,0
94,225.58076923076922,65.5146153846154,85.5076923076923,South Korea,0,0,0
95,36.05692307692308,0.44076923076923086,9.173846153846155,Kuwait,0,0,0
96,1.8792307692307693,1.2746153846153847,1.6584615384615387,Kyrgyzstan,0,0,0
97,0.22769230769230775,0.02769230769230769,0.1546153846153846,Laos,0,0,0
98,2.2684615384615388,1.223846153846154,2.9453846153846155,Latvia,1,1,0
99,9.05,1.4869230769230766,4.2761538461538455,Lebanon,0,0,0
100,0.04692307692307693,0.03461538461538461,0.10769230769230768,Lesotho,0,0,0
101,0.10461538461538461,0.07538461538461538,0.23307692307692301,Liberia,0,0,0
102,19.627692307692307,2.11,13.307692307692305,Libya,0,0,0
103,3.5369230769230766,1.1953846153846153,4.038461538461538,Lithuania,1,1,0
104,1.0915384615384613,1.633076923076923,6.28076923076923,Luxembourg,1,1,1
105,0.606923076923077,0.12461538461538463,0.6446153846153847,Macao,0,0,0
106,5.892307692307692,0.46615384615384614,1.129230769230769,Macedonia,0,0,0
107,0.6023076923076924,0.3130769230769231,0.886923076923077,Madagascar,0,0,0
108,0.47000000000000003,0.1469230769230769,0.3776923076923077,Malawi,0,0,0
109,62.559999999999995,5.694615384615385,40.23076923076923,Malaysia,0,0,0
110,0.2815384615384615,0.05999999999999999,0.33384615384615385,Maldives,0,0,0
111,0.06769230769230772,0.10538461538461541,0.23384615384615393,Mali,0,0,0
112,2.0153846153846153,0.08769230769230771,0.4346153846153846,Malta,1,1,0
113,0.49461538461538457,0.3784615384615385,1.1138461538461537,Mauritania,0,0,0
114,1.7384615384615385,0.17307692307692307,0.8461538461538461,Mauritius,0,0,0
115,134.2915384615385,32.32230769230769,132.98846153846154,Mexico,0,0,1
116,3.842307692307692,1.499230769230769,1.2892307692307692,Moldova,0,0,0
117,7.741538461538463,1.5853846153846154,1.3200000000000003,Mongolia,0,0,0
118,15.552307692307693,6.164615384615384,11.123076923076924,Morocco,0,0,0
119,0.02538461538461539,0.2023076923076923,1.2976923076923075,Mozambique,0,0,0
120,2.178461538461538,0.7807692307692308,3.3061538461538458,Myanmar,0,0,0
121,0.06923076923076923,0.8338461538461538,1.47,Namibia,0,0,0
122,0.007692307692307692,1.0738461538461537,1.213076923076923,Nepal,0,0,0
123,59.34307692307693,37.128461538461536,33.77230769230769,Netherlands,1,1,1
124,0.8130769230769231,0.13769230769230767,0.7376923076923076,New Caledonia,0,0,0
125,8.25923076923077,3.102307692307692,13.29307692307692,New Zealand,1,1,1
126,1.6115384615384618,0.33,1.540769230769231,Nicaragua,0,0,0
127,0.2646153846153846,0.03230769230769231,0.5323076923076924,Niger,0,0,0
128,8.253846153846153,5.376153846153846,25.761538461538464,Nigeria,0,0,1
129,1.22,3.5769230769230775,13.236153846153844,Norway,1,1,1
130,10.420769230769231,1.9546153846153849,5.495384615384617,Oman,0,0,0
131,37.62307692307692,14.646923076923079,30.023076923076925,Pakistan,0,0,1
132,0.7484615384615384,0.16076923076923075,0.8576923076923075,Palau,0,0,0
133,2.0476923076923077,0.5146153846153846,2.926153846153846,Panama,0,0,0
134,1.2907692307692307,0.3623076923076924,1.153846153846154,Papua New Guinea,0,0,0
135,0.0,0.1946153846153846,3.5638461538461543,Paraguay,0,0,0
